title,link,author,pubDate,description,isbn,isbn13,itemId,priceSales,priceStandard,mallType,stockStatus,mileage,cover,categoryId,categoryName,publisher,salesPoint,adult,fixedPrice,customerReviewRank,image_url,EPUB
"선 넘은 여자들 - 바다 건너 길을 찾은 해외 워킹맘들의 이야기",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=332065543&amp;partner=openAPI&amp;start=api,"김희정, 권희정, 금문혜, 방희란, 손성임, 신소희, 윤재운, 이연주, 임주영, 조은경, 채형은, 최지영 (지은이)",2024-02-08,"여기 대한민국 여성으로서 더 넓은 세상으로 나가 자신들의 분야에서 치열하게 살아온 여전사들이 있다. 바로 이 책의 주인공들인 열두 명의 글로벌 워킹맘들이다. 바다 건너 낯선 땅에서 자녀를 키우며 자신의 커리어를 만들어 가고 있는 이들은 엄마, 여자, 일 모두에서 성공한 워킹맘들이다.",K302937955,9791197731198,332065543,17100,19000,BOOK,,950,https://image.aladin.co.kr/product/33206/55/coversum/k302937955_1.jpg,51371,국내도서>에세이>한국에세이,생각의창,3450,0,1,10,https://image.aladin.co.kr/product/33206/55/cover500/k302937955_1.jpg,NULL
"선입견을 버리면 기회가 되는 네트워크마케팅",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=107092558&amp;partner=openAPI&amp;start=api,"남택수 (지은이)",2017-04-05,"이 책은 700만명의 네트워크마케팅 사업자들과 앞으로 더 많아질 미래의 사업자들을 위한 것이다. 사업자들이 읽고, 가망사업자와 가망소비자에게 권유하는 책으로써 일반인들이 실제로 궁금해 하는 선입견과 오해를 실전판 Q&A 형식으로 자연스럽게 설명하는 '해결서'가 될 것이다.",8957931937,9788957931936,107092558,4950,5500,BOOK,,270,https://image.aladin.co.kr/product/10709/25/coversum/8957931937_1.jpg,273,"국내도서>경제경영>마케팅/세일즈>네트워크 마케팅",아름다운사회,3761,0,1,9,https://image.aladin.co.kr/product/10709/25/cover500/8957931937_1.jpg,NULL
"세계 최고의 인재들은 왜 기본에 집중할까 - 평생 성장을 멈추지 않는 사람들의 48가지 공통점",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=36207022&amp;partner=openAPI&amp;start=api,"도쓰카 다카마사 (지은이), 김대환 (옮긴이)",2014-02-14,"골드만 삭스, 컨설팅펌 맥킨지, 하버드 비즈니스 스쿨. 이 세 곳은 모든 사람들이 꿈꾸는 직장이자 교육기관으로, 전 세계 상위 1퍼센트 인재들에게만 허락되는 곳으로 유명하다. 이 책은 이곳에서 저자가 직접 경험한 세계 톱클래스 인재들의 공통점을 담고 있다.",899757521X,9788997575213,36207022,11700,13000,BOOK,,650,https://image.aladin.co.kr/product/3620/70/coversum/899757521x_2.jpg,70216,국내도서>자기계발>성공>성공학,비즈니스북스,5524,0,1,8,https://image.aladin.co.kr/product/3620/70/cover500/899757521x_2.jpg,NULL
"세계사를 움직이는 다섯 가지 힘 - 욕망+모더니즘+제국주의+몬스터+종교",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=4835142&amp;partner=openAPI&amp;start=api,"사이토 다카시 (지은이), 홍성민 (옮긴이)",2009-10-26,"다섯 가지 코드를 알면 세계 역사의 흐름이 한눈에 보인다. 이 책은 역사의 ‘톱니바퀴’를 다섯 가지 코드[욕망 + 모더니즘 + 제국주의 + 몬스터 + 종교 ]를 통해 살펴본다. 세계사의 흐름에 중요한 역할을 한 ‘인간의 감정’. 그리고 그 감정이 만들어낸 다섯 가지 힘인  ‘욕망’, ‘모더니즘’, ‘제국주의’, ‘몬스터(자본주의, 사회주의, 파시즘)’,  ‘종교’를 통해 인류 역사를 좀 더 쉽고 적확하게 이해할 수 있다.",8958072695,9788958072690,4835142,11700,13000,BOOK,,650,https://image.aladin.co.kr/product/483/51/coversum/8958072695_1.jpg,169,"국내도서>역사>세계사 일반",뜨인돌,10178,0,1,8,https://image.aladin.co.kr/product/483/51/cover500/8958072695_1.jpg,NULL
"세균무기가 알려주는 서비스 기획의 모든 것 - 뛰어난 제품을 만들기 위해 서비스 기획자 및 PM/PO가 알아야 할 가이드",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=331620385&amp;partner=openAPI&amp;start=api,"세균무기 (지은이)",2024-01-16,"저자인 세균무기가 약 20년 동안 서비스 기획자이자 프로덕트 오너로 일하며 블로그, 커뮤니티, 강의 등을 통해 공개하고 이야기했던 내용을 정리한 것으로, 서비스 기획에 대한 전반적인 이해 및 실무에 도움이 될 수 있도록 구성했다.",K082937236,9791158394813,331620385,23400,26000,BOOK,,1300,https://image.aladin.co.kr/product/33162/3/coversum/k082937236_1.jpg,2662,국내도서>컴퓨터/모바일>웹디자인/홈페이지>웹기획,위키북스,680,0,1,0,https://image.aladin.co.kr/product/33162/3/cover500/k082937236_1.jpg,NULL
"세금 내는 아이들 - 어린이를 위한 경제 교육 동화",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=273246838&amp;partner=openAPI&amp;start=api,"옥효진 (지은이), 김미연 (그림)",2021-06-15,"유튜브 '세금 내는 아이들' 속 현직 초등학교 선생님인 저자가 반 아이들과 함께 직접 체험한 ‘학급 화폐’ 활동을 토대로 만들어진 이야기다. 아이들이 ‘돈’은 무엇이며 우리의 삶에 왜 필요한 것인지를 배워나가도록 돕는다.",8947547263,9788947547260,273246838,12600,14000,BOOK,,700,https://image.aladin.co.kr/product/27324/68/coversum/8947547263_2.jpg,48909,국내도서>어린이>사회/역사/철학>정치/경제/법,한국경제신문,19620,0,1,10,https://image.aladin.co.kr/product/27324/68/cover500/8947547263_2.jpg,NULL
"술술 넘기며 다 이해하는 파이썬 코딩 노트북 38 - 처음으로 프로그래밍 사고의 길을 내다",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=305556906&amp;partner=openAPI&amp;start=api,"이강성 (지은이)",2022-11-30,"교양 수준으론 난해하고 현업의 쓰임새도 크지 않은 '코딩 책'이나 '특정 프로그래밍 언어의 학습서'보다는, 시대의 기본 역량으로서 요구되는 '프로그래밍 사고'에 주목했다. 짤막한 코드 블록들을 실습하면서 “어떻게 프로그램이 작동하게 되는지”를 체험해 가는 과정을 중점적으로 다루었다.",8965403421,9788965403425,305556906,19800,22000,BOOK,,1100,https://image.aladin.co.kr/product/30555/69/coversum/8965403421_1.jpg,6734,"국내도서>컴퓨터/모바일>프로그래밍 언어>파이썬",프리렉,171,0,1,0,https://image.aladin.co.kr/product/30555/69/cover500/8965403421_1.jpg,NULL
"쉽게 배우는 데이터 통신과 컴퓨터 네트워크 - 3판",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=297253517&amp;partner=openAPI&amp;start=api,"박기현 (지은이)",2022-06-30,"데이터 통신과 컴퓨터 네트워크의 상호 연관된 부분을 함께 학습할 수 있도록 OSI 7계층 모델을 기초로 하여 하위 계층에서 상위 계층에 이르는 네트워크 이론을 다루고 있다. 가장 기초과 되는 네트워크 기술을 친숙한 TCP/IP 인터넷 등을 중심으로 쉽게 설명하고 있다.",K922838393,9791156646082,297253517,30000,30000,BOOK,,1500,https://image.aladin.co.kr/product/29725/35/coversum/k922838393_1.jpg,2737,"국내도서>컴퓨터/모바일>컴퓨터 공학>네트워크/데이터 통신",한빛아카데미(교재),2577,0,1,0,https://image.aladin.co.kr/product/29725/35/cover500/k922838393_1.jpg,NULL
"슈뻘맨의 숨은 과학 찾기 3 - 엉뚱 도전 속에 숨은 과학 상식",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=333343093&amp;partner=openAPI&amp;start=api,"슈뻘맨 (원작), 서후 (글), 류수형 (그림), 샌드박스 네트워크, 정재형 (감수)",2024-02-06,"유튜브 크리에이터 슈뻘맨의 기발하고 유쾌한 도전을 함께하며, 그 속에 숨은 과학 원리와 상식을 찾아 보는 과학 학습 만화 시리즈다. 슈뻘맨의 도전과 대결을 즐기다 보면 어느새 과학 교과와 연계된 지식이 쑥쑥 자라 있을 것이다.",K722938698,9791168417786,333343093,12600,14000,BOOK,예약판매,700,https://image.aladin.co.kr/product/33334/30/coversum/k722938698_1.jpg,48867,"국내도서>어린이>과학/수학/컴퓨터>과학 일반",미래엔아이세움,16030,0,1,10,https://image.aladin.co.kr/product/33334/30/cover500/k722938698_1.jpg,NULL
"슈퍼 거북",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=35683416&amp;partner=openAPI&amp;start=api,"유설화 (지은이)",2014-01-25,"그림책이 참 좋아 시리즈 15권. 오랫동안 어린이책에 그림을 그려 온 작가 유설화가 처음으로 쓰고 그린 그림책이다. 끊임없이 남의 시선을 의식하고 그 기대에 부응하며 살아가는 것이 과연 행복인지, 그렇다면 진짜 행복은 무엇인지 생각해 보게 하는 작품이다.",8993242984,9788993242980,35683416,9900,11000,BOOK,,550,https://image.aladin.co.kr/product/3568/34/coversum/8993242984_1.jpg,35134,"국내도서>유아>그림책>나라별 그림책>한국 그림책",책읽는곰,16194,0,1,10,https://image.aladin.co.kr/product/3568/34/cover500/8993242984_1.jpg,NULL
"슈퍼 토끼",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=242502865&amp;partner=openAPI&amp;start=api,"유설화 (지은이)",2020-06-12,"그림책이 참 좋아 68권. 그림책 &lt;슈퍼 거북&gt;을 읽은 어린이들이 가장 많이 하는 질문 중 하나가 바로 “그럼 토끼는 어떻게 됐어요?”라고 한다. 유설화 작가의 &lt;슈퍼 토끼&gt;는 그 질문에 답하는 그림책이다.",K132630361,9791158361839,242502865,11700,13000,BOOK,,650,https://image.aladin.co.kr/product/24250/28/coversum/k132630361_1.jpg,35134,"국내도서>유아>그림책>나라별 그림책>한국 그림책",책읽는곰,9054,0,1,9,https://image.aladin.co.kr/product/24250/28/cover500/k132630361_1.jpg,NULL
"스테이블 디퓨전으로 만드는 게임 그래픽 - 게임 캐릭터, 배경 생성부터 ChatGPT 연동까지 / AUTOMATIC 1111판 Stable Diffusion Web UI 기반",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=330809045&amp;partner=openAPI&amp;start=api,"야나이 마사카즈 (지은이), 아크몬드(박광수) (옮긴이)",2024-01-02,"스테이블 디퓨전을 활용하여 다양한 게임 그래픽을 만드는 방법을 안내한다. 저사양 환경을 위한 Google colab에서의 실습과 AUTOMATIC1111판 Stable Diffusion web UI에서의 실습으로 직접 판타지 게임의 그래픽을 생성하는 과정을 담고 있다.",K082937507,9791169211833,330809045,25200,28000,BOOK,,1400,https://image.aladin.co.kr/product/33080/90/coversum/k082937507_1.jpg,212364,국내도서>컴퓨터/모바일>인공지능,한빛미디어,1890,0,1,0,https://image.aladin.co.kr/product/33080/90/cover500/k082937507_1.jpg,NULL
"스피드 두뇌게임북 : 숨은그림찾기, 다른그림찾기, 미로찾기",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=323864538&amp;partner=openAPI&amp;start=api,"삼성출판사 편집부 (엮은이)",2023-08-31,"버라이어티 퀴즈 어드벤처 &lt;스피드 두뇌 게임북&gt;. '숨은그림찾기'는 숨은그림찾기, 다른 그림 찾기, 미로 찾기로 구성되었다.",K802935882,8809820503171,323864538,5500,6500,BOOK,,320,https://image.aladin.co.kr/product/32386/45/coversum/k802935882_1.jpg,48828,국내도서>어린이>초등1~2학년>자기계발,삼성출판사,14019,0,0,10,https://image.aladin.co.kr/product/32386/45/cover500/k802935882_1.jpg,NULL
"시간 고양이 4 - 물과 불의 열차",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=330681627&amp;partner=openAPI&amp;start=api,"박미연 (지은이), 이소연 (그림)",2023-12-27,"더 새로워진 네 번째 이야기 『시간 고양이 4 : 물과 불의 열차』는 작가 박미연의 끝없는 상상력을 기반으로 한 모험과 손에 땀을 쥐는 액션, 세상을 구하려는 주인공 서림의 따뜻한 마음 등 세상을 살리기 위한 내용으로 가득하다.",8957077626,9788957077627,330681627,11700,13000,BOOK,,650,https://image.aladin.co.kr/product/33068/16/coversum/8957077626_1.jpg,48874,국내도서>어린이>동화/명작/고전>국내창작동화,이지북,8715,0,1,0,https://image.aladin.co.kr/product/33068/16/cover500/8957077626_1.jpg,NULL
"시월드가 내게 집착한다 1 - 만화",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=323372220&amp;partner=openAPI&amp;start=api,"승우 (지은이), 한윤설 (원작)",2023-08-31,"특별하지도, 특출난 것도 없는 평범한 백작 영애인 페레샤티. 아버지의 죽음 이후 피가 섞이진 않았지만 소중했던 가족들과 연인에게 배신당한 채 죽음을 맞이하고 ?과거로 회귀한 채 눈을 뜬다.",K372935265,9791167792938,323372220,13500,15000,BOOK,,750,https://image.aladin.co.kr/product/32337/22/coversum/k372935265_1.jpg,7443,"국내도서>만화>인터넷 연재 만화","영컴(YOUNG COM)",5737,0,1,10,https://image.aladin.co.kr/product/32337/22/cover500/k372935265_1.jpg,NULL
"시월드가 내게 집착한다 1~3 세트 - 전3권",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=333184673&amp;partner=openAPI&amp;start=api,"한윤설 (지은이)",2024-01-31,"사랑하는 가족들과 남편에게 배신당해 죽임을 당한 페레샤티는 청혼을 받기 전으로 회귀한다. 다시 돌아온 것을 기회 삼아 이번에는 자신의 목숨을 지키기 위해 누구든 함부로 쉽게 접근할 수 없는 테르데오 라피레온에게 1년간의 계약결혼을 제안한다.",K872938583,9791167793881,333184673,41400,46000,BOOK,,2300,https://image.aladin.co.kr/product/33318/46/coversum/k872938583_1.jpg,51122,국내도서>소설/시/희곡>판타지/환상문학>한국판타지/환상소설,"영컴(YOUNG COM)",710,0,1,0,https://image.aladin.co.kr/product/33318/46/cover500/k872938583_1.jpg,NULL
"시월드가 내게 집착한다 2 - 만화",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=328832175&amp;partner=openAPI&amp;start=api,"승우 (지은이), 한윤설 (원작)",2023-11-22,"대공과의 계약 결혼으로 대공비가 된 페레샤티는 조금씩 대공가에 적응해 가며 자신의 죽음에 대해 본격적으로 알아보기 시작하지만 아무것도 알아내지 못하자 혹시 이 모든 게 자신의 착각은 아닐지 걱정한다.",K192936318,9791167793409,328832175,13500,15000,BOOK,,750,https://image.aladin.co.kr/product/32883/21/coversum/k192936318_1.jpg,7443,"국내도서>만화>인터넷 연재 만화","영컴(YOUNG COM)",5845,0,1,10,https://image.aladin.co.kr/product/32883/21/cover500/k192936318_1.jpg,NULL
"신발 신은 강아지 - 2015 미국 어린이도서관협회 선정도서",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=79757010&amp;partner=openAPI&amp;start=api,"고상미 (지은이)",2016-03-22,"길에서 우연히 신발을 신고 있는 강아지를 만난 미니와 엄마. 미니는 강아지를 데려가 키우자고 조르지만, 엄마는 신발을 신은 것을 보니 주인이 있는 게 분명하다고 말한다. 하지만 근처를 둘러보아도 주인은 보이지 않고, 길을 잃은 것 같은데….",8962477297,9788962477290,79757010,11700,13000,BOOK,,650,https://image.aladin.co.kr/product/7975/70/coversum/s502839402_1.jpg,48824,국내도서>어린이>초등1~2학년>그림책,위즈덤하우스,5721,0,1,10,https://image.aladin.co.kr/product/7975/70/cover500/s502839402_1.jpg,NULL
"신을 죽인 여자들",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=330315482&amp;partner=openAPI&amp;start=api,"클라우디아 피녜이로 (지은이), 엄지영 (옮긴이)",2023-12-15,"보르헤스 이후 가장 많은 언어로 번역된 아르헨티나의 대표 작가 클라우디아 피녜이로의 대표작. 각자 다른 종교에 대한 신념으로 인해 붕괴되는 한 가족의 모습을 그린 《신을 죽인 여자들》은 클라우디아 피녜이로가 그간 천착해온 주제가 집대성되어 있는 작품이다.",K022937273,9791156754497,330315482,16650,18500,BOOK,,920,https://image.aladin.co.kr/product/33031/54/coversum/k022937273_1.jpg,51067,"국내도서>소설/시/희곡>추리/미스터리소설>기타국가 추리/미스터리소설",푸른숲,3385,0,1,10,https://image.aladin.co.kr/product/33031/54/cover500/k022937273_1.jpg,NULL
"실전! 프로젝트로 배우는 딥러닝 컴퓨터비전 - 영상분석 이론부터 엔비디아 젯슨 나노를 활용한 자율주행 실습까지",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=331447531&amp;partner=openAPI&amp;start=api,"김혜진, 왕진영 (지은이)",2024-01-12,"딥러닝 컴퓨터비전과 자율 주행의 전문가가 되고자 하는 대학생과 개발 입문자를 위한 학습 자료로, 딥러닝 영상처리의 핵심 이론과 관련 문제 해결에 적용 가능한 입문용 미니 프로젝트들을 다룬다. 책은 총 3부로 구성돼 있다.",K442937032,9791158394790,331447531,31500,35000,BOOK,,1750,https://image.aladin.co.kr/product/33144/75/coversum/k442937032_1.jpg,2732,"국내도서>컴퓨터/모바일>컴퓨터 공학>자료구조/알고리즘",위키북스,600,0,1,0,https://image.aladin.co.kr/product/33144/75/cover500/k442937032_1.jpg,NULL
"심전도 모니터",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=187310566&amp;partner=openAPI&amp;start=api,"이영주 (옮긴이)",2019-02-26,"응급의료 종사자에게 심전도는 없어서는 안 될 필수 장비다. 응급 환자의 진단 및 감시에 있어서 심전도는 많은 정보를 의료진에게 제공해 준다. 그래서 응급의료 종사자에게는 심전도에 대한 지식이 필수적이다. 이 책은 응급구조사, 간호사, 의사들에게 유용한 책이 될 것이다.",K942635974,9791155901168,187310566,19000,20000,BOOK,,600,https://image.aladin.co.kr/product/18731/5/coversum/k942635974_1.jpg,54906,국내도서>대학교재/전문서적>의약학간호계열>내과>순환기,대한의학서적,538,0,1,0,https://image.aladin.co.kr/product/18731/5/cover500/k942635974_1.jpg,NULL
"아내를 모자로 착각한 남자",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=89822465&amp;partner=openAPI&amp;start=api,"올리버 색스 (지은이), 이정호 (그림), 조석현 (옮긴이)",2016-08-18,"&lt;아내를 모자로 착각한 남자&gt; 개정판. 일상생활에 불편을 겪는 경증 환자부터 현실과 완전히 격리될 정도로 중증의 정신질환을 겪는 환자들까지 올리버 색스가 엄밀히 관찰하고 따뜻하게 써낸 '우리와는 조금 다른' 사람들의 독특한 임상 기록이다.",K052535697,9791159920257,89822465,18900,21000,BOOK,,1050,https://image.aladin.co.kr/product/8982/24/coversum/s242638443_1.jpg,51520,국내도서>인문학>심리학/정신분석학>뇌과학/인지심리학,알마,25519,0,1,9,https://image.aladin.co.kr/product/8982/24/cover500/s242638443_1.jpg,NULL
"아싸인 내게 벌칙 게임으로 고백해 온 갸루가 아무리 봐도 나한테 반한 것 같다 6 - S Novel",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=330797166&amp;partner=openAPI&amp;start=api,"유이시 (지은이), 카가치 사쿠 (그림), 이소정 (옮긴이)",2024-01-05,"여름 방학에 돌입한 두 사람의 러브러브는 멈추지 않는다. 벌칙에 대해 알고 있다는 편지를 받은 나나미는 요신과 상의한 결과, 보낸 사람을 찾으면서 한동안은 관망하기로 한다. 그렇게 여름 방학을 맞이한 두 사람은 불꽃놀이 대회로.",K042937504,9791138481410,330797166,6750,7500,BOOK,,370,https://image.aladin.co.kr/product/33079/71/coversum/k042937504_1.jpg,89167,"국내도서>소설/시/희곡>라이트 노벨>S 노벨",㈜소미미디어,2275,0,1,0,https://image.aladin.co.kr/product/33079/71/cover500/k042937504_1.jpg,NULL
"아워게임 : 우승을 향한 우리들의 이야기",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=330861287&amp;partner=openAPI&amp;start=api,"허정민 (글), mongde (그림), STUDIO XPLUSU (기획)",2023-12-26,"눈앞에서 승리를 놓친 2022년의 이야기를 들려준다. 숫자와 데이터에선 볼 수 없는 더그아웃의 이야기와 2022년 한 해 동안 LG 트윈스 선수들의 땀과 눈물을 살피며 2022년에 결과를 되돌아본다. 그리고 담금질을 통해 어떻게 2023년 승리를 이끌어 냈는지 살펴본다.",K022937605,9791170820383,330861287,17550,19500,BOOK,,970,https://image.aladin.co.kr/product/33086/12/coversum/k022937605_2.jpg,50760,"국내도서>청소년>청소년 문학>청소년 에세이/시",플랜페이지,915,0,1,0,https://image.aladin.co.kr/product/33086/12/cover500/k022937605_2.jpg,NULL
"아이들은 모험으로 자란다 - 아이의 성장과 도전을 이끄는 초등 교육",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=332732904&amp;partner=openAPI&amp;start=api,"최관의 (지은이)",2024-01-22,"‘살아 있는 교육’ 시리즈 도서 45번째 권으로, 39년 동안 초등학교 교실에서 아이들과 생활해 온 교사 최관의의 교육철학과 실천 사례를 담았다. 자녀를 처음 학교에 보내는 부모들, 해마다 커 가며 조금씩 달라지는 아이를 어떻게 대해야 할지 고민이 많은 부모들에게 길잡이가 되어 줄 책이다.",K342938773,9791163143468,332732904,14400,16000,BOOK,,800,https://image.aladin.co.kr/product/33273/29/coversum/k342938773_1.jpg,51121,"국내도서>사회과학>교육학>교육 일반",보리,1050,0,1,10,https://image.aladin.co.kr/product/33273/29/cover500/k342938773_1.jpg,NULL
"악마에 입문했습니다! 이루마 군 12",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=330006545&amp;partner=openAPI&amp;start=api,"니시 오사무 (지은이), 이승원 (옮긴이)",2023-12-06,"스승의 수업을 통해, 변모한 어브노멀 클래스 일동. 서바이벌 시험에서 날뛴다!!",K532937778,9791136780058,330006545,5850,6500,BOOK,,320,https://image.aladin.co.kr/product/33000/65/coversum/k532937778_1.jpg,4133,"국내도서>만화>본격장르만화>판타지>액션 판타지",서울미디어코믹스(서울문화사),4375,0,1,0,https://image.aladin.co.kr/product/33000/65/cover500/k532937778_1.jpg,NULL
"악마에 입문했습니다! 이루마 군 13",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=330006596&amp;partner=openAPI&amp;start=api,"니시 오사무 (지은이), 이승원 (옮긴이)",2023-12-06,"악마 학교의 1학년이 수확 능력을 겨루는 서바이벌 시험 「수확제」 첫째 날. 클래스메이트 전원이 포인트를 마구마구 벌어대는 가운데, 이루마는 마구마구 밥만 먹고 있는데…?!",K642937778,9791136780072,330006596,5850,6500,BOOK,,320,https://image.aladin.co.kr/product/33000/65/coversum/k642937778_1.jpg,4133,"국내도서>만화>본격장르만화>판타지>액션 판타지",서울미디어코믹스(서울문화사),4295,0,1,0,https://image.aladin.co.kr/product/33000/65/cover500/k642937778_1.jpg,NULL
"악마에 입문했습니다! 이루마 군 14",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=330006616&amp;partner=openAPI&amp;start=api,"니시 오사무 (지은이), 이승원 (옮긴이)",2023-12-06,"수확제 이틀째를 맞이했지만, 아직 0포인트인 이루마&리드 팀. 일발 역전을 노리며, 수확물 「레전드 리프」 수색을 시작하기로 한다. 그런 이루마에게 최대의 위기가 찾아오는데….",K782937778,9791136780041,330006616,5850,6500,BOOK,,320,https://image.aladin.co.kr/product/33000/66/coversum/k782937778_1.jpg,4133,"국내도서>만화>본격장르만화>판타지>액션 판타지",서울미디어코믹스(서울문화사),4415,0,1,0,https://image.aladin.co.kr/product/33000/66/cover500/k782937778_1.jpg,NULL
"악마에 입문했습니다! 이루마 군 15",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=332032508&amp;partner=openAPI&amp;start=api,"니시 오사무 (지은이), 이승원 (옮긴이)",2024-01-12,"우승자가 손에 넣는 젊은 마왕이란 뜻의 칭호 「약왕」의 자리를 걸고, 1학년들이 격돌한다!",K682937958,9791136780539,332032508,5850,6500,BOOK,,320,https://image.aladin.co.kr/product/33203/25/coversum/k682937958_1.jpg,4133,"국내도서>만화>본격장르만화>판타지>액션 판타지",서울미디어코믹스(서울문화사),5410,0,1,0,https://image.aladin.co.kr/product/33203/25/cover500/k682937958_1.jpg,NULL
"악마에 입문했습니다! 이루마 군 16",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=332032759&amp;partner=openAPI&amp;start=api,"니시 오사무 (지은이), 이승원 (옮긴이)",2024-01-11,"자신의 탈락을 감수하고, 이루마와 클라라를 궁지에서 구한 아스모데우스. 이루마는 그의 마음에 답하여, 역전 우승을 할 수 있을 것인가?",K762937958,9791136780546,332032759,5850,6500,BOOK,,320,https://image.aladin.co.kr/product/33203/27/coversum/k762937958_1.jpg,4133,"국내도서>만화>본격장르만화>판타지>액션 판타지",서울미디어코믹스(서울문화사),5210,0,1,0,https://image.aladin.co.kr/product/33203/27/cover500/k762937958_1.jpg,NULL
"악마에 입문했습니다! 이루마 군 17",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=332032872&amp;partner=openAPI&amp;start=api,"니시 오사무 (지은이), 이승원 (옮긴이)",2024-01-11,"수확제를 마친 이루마 일행이 도전할 다음 행사는「음악제」. 어브노멀 클래스 전원이 결집해, 우승을 노리고 싶지만 뜻밖의 문제가 발생하는데…….",K712937958,9791136780492,332032872,5850,6500,BOOK,,320,https://image.aladin.co.kr/product/33203/28/coversum/k712937958_1.jpg,4133,"국내도서>만화>본격장르만화>판타지>액션 판타지",서울미디어코믹스(서울문화사),5440,0,1,0,https://image.aladin.co.kr/product/33203/28/cover500/k712937958_1.jpg,NULL
"안녕 다정한 사람",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=20662449&amp;partner=openAPI&amp;start=api,"김훈, 신경숙, 은희경, 박찬일, 이적, 이명세, 이병률, 백영옥, 박칼린, 장기하 (지은이)",2012-11-09,"열 명의 각계각층 명사들이 각자 세계 각국으로 '테마가 있는 여행'을 떠날 채비를 했다. 한 명이 떠나고 돌아오면 바통을 이어받아 다음 사람이 떠나는 식으로 여행길에 올랐다. 이 책은 그들의 여행, 그리고 돌아온 걸음에 대한 기록이다.",8993928525,9788993928525,20662449,13500,15000,BOOK,,750,https://image.aladin.co.kr/product/2066/24/coversum/8993928525_1.jpg,52906,"국내도서>에세이>명사에세이>기타 명사에세이",달,2299,0,1,8,https://image.aladin.co.kr/product/2066/24/cover500/8993928525_1.jpg,NULL
"야마다 가의 여자 1",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=332861487&amp;partner=openAPI&amp;start=api,"노진 유키 (지은이)",2024-01-25,"여자들뿐인 집에서 자란 야마다 미츠바는 학년 수석인 수재지만 자립보다도, 그 무엇보다도 성실한 남편과 행복한 가정을 꾸리는 것이 꿈인 고1 여학생. 그런데 하필 그런 미츠바가 좋아하게 된 사람은 학교에서 소문이 좋지 않은 금발의 남학생 쿠보 류노스케인데…?!",K862938987,9791141118945,332861487,5400,6000,BOOK,,300,https://image.aladin.co.kr/product/33286/14/coversum/k862938987_1.jpg,3743,"국내도서>만화>순정만화>틴에이지 순정",학산문화사(만화),3720,0,1,10,https://image.aladin.co.kr/product/33286/14/cover500/k862938987_1.jpg,NULL
"야무진 고양이는 오늘도 우울 7 - 포미포미",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=329360007&amp;partner=openAPI&amp;start=api,"야마다 히츠지 (지은이), Leigh (옮긴이)",2023-12-06,"유키치와 오리즈카 부장의 조카, 유메가 주워 온 새끼 고양이는 입양된 곳에서 다이라는 이름이 붙여진 뒤 SNS에서 화제가 되어, 현재 텔레비전에 출연하거나 사진집이 출간되는 등 엄청난 인기를 얻고 있다. 하지만 유키치는 이를 유메에게 전하는 것을 깜빡하고 있었는데...",K752936947,9791138480857,329360007,7200,8000,BOOK,,400,https://image.aladin.co.kr/product/32936/0/coversum/k752936947_1.jpg,3936,국내도서>만화>동물만화,㈜소미미디어,4480,0,1,10,https://image.aladin.co.kr/product/32936/0/cover500/k752936947_1.jpg,NULL
